model,target,location,season,disease,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden
Ensemble,wk inc hosp,or,2023-2024,COVID-19,0.22692140176903364,0.14827279102466914,0.03556924131155837,0.04307936943280611,0.15259552042160737,-0.040909090909090916,0.33602361185147184,0.750128271257443,0.3979691619839339,4246155,44.232678273,6647.578431372549,58,5125,0.0053441619952411925,0.00513017548628857,3.413594952082128e-5,0.003912437961535063,4.427734668664071e-5
Ensemble,wk inc hosp,or,2023-2024,Influenza,0.25128853061074335,0.1252647451576163,0.08538595979228598,0.04063782566084111,0.05509881422924901,-0.1459090909090909,0.3686398387015532,0.7663639214791361,0.7257835141716477,4246155,44.232678273,6647.578431372549,58,1727,0.005918025380862058,0.005681060709455886,3.7801514221301024e-5,0.0043325608725990235,1.4550580811276395e-4
Ensemble,wk inc hosp,pa,2022-2023,COVID-19,0.1481254530177042,0.10273404603756937,0.004653497853523185,0.04073790912661164,0.18728316045023174,0.19847715736040608,0.2081487162188088,0.9068795497790958,0.3984921838869304,12964056,289.74978553,31482.68131868132,172,41706,0.0011425857233083858,5.112185078817518e-4,4.704982130280273e-6,8.611944942889778e-4,3.5516581071717304e-6
Ensemble,wk inc hosp,pa,2022-2023,Influenza,0.33082534190463225,0.11555320763614621,0.16699773457787936,0.04827439969060668,-0.0938429172510519,-0.27838709677419354,0.47632243053185497,0.8531976055221603,0.8039627608729977,12964056,289.74978553,31482.68131868132,172,12507,0.002551866035634467,0.0011417621631695026,1.05081691916859e-5,0.001923403150608327,2.6451214672154173e-5
Ensemble,wk inc hosp,pa,2023-2024,COVID-19,0.22075755825476887,0.1355938682992706,0.03641370432754034,0.04874998562795794,0.11438735177865612,0.0016969696969696961,0.33124419366156344,0.7307680228493092,0.36892736571884227,12964056,289.74978553,30759.470588235297,172,23635,0.0017028432942187911,7.61890324960783e-4,7.1768971972880096e-6,0.001283474175899819,9.340281711646663e-6
Ensemble,wk inc hosp,pa,2023-2024,Influenza,0.24357756548934043,0.0966149882091786,0.09743353674977473,0.049529040530387106,-0.04055335968379447,-0.14672727272727273,0.403829750171624,0.8244961888885445,0.6861106212905271,12964056,289.74978553,30759.470588235297,172,9963,0.0018788685075823526,8.406479578364381e-4,7.918782762877022e-6,0.0014161486365659327,2.4448214944227683e-5
Ensemble,wk inc hosp,pr,2022-2023,COVID-19,0.303296329007744,0.22970661480118626,0.03396708596346741,0.039622628243090326,0.2071463253145001,-0.0418781725888325,0.3948386830354125,0.9582119639598958,0.4472447027736,NA,NA,7590.478021978022,50,6503,NA,NA,3.9957474104998096e-5,0.00606592658015488,4.6639447794516994e-5
Ensemble,wk inc hosp,pr,2022-2023,Influenza,0.23440230088168987,0.11153054286271986,0.05233870779182523,0.07053305022714478,0.022215988779803648,-0.04741935483870968,0.3586949369766318,0.764954861924497,0.8752714525196067,NA,NA,7590.478021978022,50,2982,NA,NA,3.0881098687458736e-5,0.004688046017633798,7.860573470210927e-5
Ensemble,wk inc hosp,pr,2023-2024,COVID-19,0.274350473281622,0.1961880967000256,0.026575314978915902,0.051587061602680485,0.19238471673254282,0.060606060606060594,0.36645060131564416,0.7963956492447584,0.3720998755405575,NA,NA,8131.318627450981,54,2779,NA,NA,3.373997328741081e-5,0.005080564320030036,9.87227323791371e-5
Ensemble,wk inc hosp,pr,2023-2024,Influenza,0.1622190977046809,0.09062370093580552,0.02571198808614806,0.04588340868272732,0.0950197628458498,0.043363636363636354,0.2442730878609254,0.8450350883206005,0.8798692545985887,NA,NA,8131.318627450981,54,2075,NA,NA,1.994991281697365e-5,0.0030040573649014984,7.81778784118944e-5
Ensemble,wk inc hosp,ri,2022-2023,COVID-19,0.2676879543315359,0.1811930243167785,0.04017271320265014,0.04632221681210728,0.18308982564555287,-0.014467005076142144,0.38761469860903286,0.8210522047238948,0.5395550884568,1095610,1059.6989939,2193.1236263736264,11,2918,0.024432777569713304,2.526075384353877e-4,1.2205784986875695e-4,0.024335268575594173,9.17367903809239e-5
Ensemble,wk inc hosp,ri,2022-2023,Influenza,0.45960205737656706,0.15062984523432127,0.16092718716166773,0.14804502498057806,-0.04755960729312763,0.04153225806451613,0.70995932160683906,0.9028859129848111,0.8151597981001847,1095610,1059.6989939,2193.1236263736264,11,364,0.04194942154384928,4.3371000635293426e-4,2.0956504770163286e-4,0.04178200521605155,0.0012626430147707887
Ensemble,wk inc hosp,ri,2023-2024,COVID-19,0.3431315942423118,0.21305680068291413,0.06440349005327066,0.06567130350612702,0.149433465085639,-0.02181818181818183,0.5298340745094082,0.8525328494080051,0.5934794333473704,1095610,1059.6989939,2198.514705882353,11,1572,0.031318771665310816,3.2380100030055507e-4,1.560742774766199e-4,0.03119378129475562,2.182770955739897e-4
Ensemble,wk inc hosp,ri,2023-2024,Influenza,0.30956966941568576,0.13547987397006586,0.11731369436955685,0.05677610107606303,0.011620553359683794,-0.057818181818181824,0.4959761291107169,0.8100533254780119,0.8067525156530131,1095610,1059.6989939,2198.514705882353,11,504,0.028255462200571898,2.921298134637077e-4,1.4080855069443027e-4,0.028142697219607795,6.14225534554932e-4
Ensemble,wk inc hosp,sc,2022-2023,COVID-19,0.22559410476591624,0.14776038565975086,0.02889974019747731,0.04893397890868806,0.14380489958066653,0.055989847715736035,0.3176547327798186,0.9013108466830534,0.4138316155306424,5190705,172.65344876,9991.381868131868,62,13439,0.004346116852449065,0.001306629588844804,2.2578869243849303e-5,0.003638614592998649,1.678652464959567e-5
Ensemble,wk inc hosp,sc,2022-2023,Influenza,0.24949121223270007,0.10817546891613201,0.07613058098839752,0.06518516232817054,0.037643758765778405,0.03782258064516128,0.325680579845416,0.8385315314594562,0.7942619394393076,5190705,172.65344876,9991.381868131868,62,3222,0.0048064995454894874,0.001445040420707204,2.497064125118346e-5,0.00402405181020484,7.743364749618251e-5
Ensemble,wk inc hosp,sc,2023-2024,COVID-19,0.2756015979534597,0.17163652761456621,0.05538141687136357,0.04858365346752991,0.11412384716732543,-0.06545454545454546,0.40556365799061556,0.7801784222936857,0.461960388498048,5190705,172.65344876,9969.985294117649,62,8405,0.005309521499554678,0.0015962704477254003,2.764312983651704e-5,0.004445187063765479,3.2790196068228394e-5
Ensemble,wk inc hosp,sc,2023-2024,Influenza,0.2649084509703553,0.10565091029727708,0.11402205827159546,0.04523548240148276,-0.018023715415019764,-0.20681818181818182,0.3862184018710935,0.8069174908319804,0.6571244405230177,5190705,172.65344876,9969.985294117649,62,4258,0.005103515822424031,0.0015343362838850442,2.6570595959319306e-5,0.004272716951134763,6.221429097471943e-5
Ensemble,wk inc hosp,sd,2022-2023,COVID-19,0.26043621949638796,0.17257816637197654,0.029535394906353325,0.0583226582180581,0.19213860075038622,0.004314720812182734,0.36972699330083386,0.8035353938077258,0.5403440821132206,895376,11.810848986,2178.337912087912,57,2724,0.029086799232544532,0.022050592620826516,1.195573092912673e-4,0.004569056482392771,9.560801009412186e-5
Ensemble,wk inc hosp,sd,2022-2023,Influenza,0.3970929607706192,0.13457116012640707,0.16750849871922366,0.09501330192498847,-0.07876577840112202,-0.09338709677419356,0.599291628692235,0.9011312617496753,0.8517919375480052,895376,11.810848986,2178.337912087912,57,835,0.04434929691778864,0.03362103446088538,1.8229171817976122e-4,0.006966543171414372,4.7556043206062174e-4
Ensemble,wk inc hosp,sd,2023-2024,COVID-19,0.2995237271553015,0.20747421177455044,0.0645939644699728,0.027455550910778243,0.18737812911725957,-0.15484848484848487,0.4207449599715255,0.8002811778064678,0.5219435677308447,895376,11.810848986,2207.563725490196,57,1934,0.03345228453245357,0.025360050535769462,1.356806708213107e-4,0.005254802230794764,1.5487266140398216e-4
Ensemble,wk inc hosp,sd,2023-2024,Influenza,0.35943009796784725,0.1355233251323706,0.15130834044908895,0.0725984323863877,-0.050830039525691706,-0.15927272727272726,0.5432310077686536,0.846382573061139,0.8708879889330068,895376,11.810848986,2207.563725490196,57,663,0.040142922969551034,0.030432198260590584,1.628175412639718e-4,0.006305791192418373,5.421268445970547e-4
Ensemble,wk inc hosp,tn,2022-2023,COVID-19,0.20002580093820257,0.12645139843540854,0.014336689228804073,0.05923771327398999,0.148660339880821,0.1530456852791878,0.29306112612533214,0.7488632287637502,0.4002521466518139,6975218,169.16790214,18430.85714285714,104,17506,0.0028676637911274256,0.0011824098922304138,1.0852767149558334e-5,0.0019233250090211786,1.1426128238215616e-5
Ensemble,wk inc hosp,tn,2022-2023,Influenza,0.3000835056617694,0.12110639039165048,0.07770599834067013,0.10127111692944875,-0.019158485273492287,0.054758064516129024,0.43227626948683906,0.8430550915059974,0.6593860564794373,6975218,169.16790214,18430.85714285714,104,4917,0.004302138021518028,0.001773879689147095,1.6281581661440332e-5,0.0028854183236708595,6.102979574166553e-5
Ensemble,wk inc hosp,tn,2023-2024,COVID-19,0.2964327925603077,0.1722203409121924,0.08382411883939862,0.04038833280871665,0.06405797101449276,-0.1387878787878788,0.4704321800090087,0.8068585857513957,0.43526340743772135,6975218,169.16790214,20646.980392156864,106,10562,0.004249799684544737,0.0017522992766972176,1.435719833748247e-5,0.0027965357788708274,2.8065971649337974e-5
Ensemble,wk inc hosp,tn,2023-2024,Influenza,0.19325083385955366,0.09526684677205183,0.07304771275897448,0.024936274328527342,0.05430830039525692,-0.16345454545454544,0.2917508794382112,0.7621131718454457,0.6068611895499066,6975218,169.16790214,20646.980392156864,106,4997,0.0027705346823504824,0.001142361118243478,9.359762550700321e-6,0.0018231210741467326,3.867337079438736e-5
Ensemble,wk inc hosp,tx,2022-2023,COVID-19,0.17884846906122973,0.10099156036039886,0.015061045664691332,0.06279586303613954,0.07980136835135732,0.28944162436548226,0.2946825505779353,0.790478022387809,0.37617244956008195,29527941,113.01820138,54953.73626373626,432,80346,6.056923138028138e-4,0.0015824749188839882,3.254527921502784e-6,4.140010857898836e-4,2.2259785062259445e-6
Ensemble,wk inc hosp,tx,2022-2023,Influenza,0.22027791793748683,0.09349387295996309,0.07116853110386284,0.05561551387366092,0.02291725105189341,-0.02395161290322581,0.2732583904215077,0.8009194634229864,0.5638182586474336,29527941,113.01820138,54953.73626373626,432,22133,7.459982324452858e-4,0.0019490481643469847,4.0084247753477555e-6,5.099025878182565e-4,9.952465455992717e-6
Ensemble,wk inc hosp,tx,2023-2024,COVID-19,0.2257393164129632,0.13663726601117604,0.04137263349750577,0.04772941690428136,0.09436100131752306,0.020303030303030302,0.35712838561440263,0.7395039210759321,0.3450338352397409,29527941,113.01820138,54211.00490196078,435,38011,7.644939293700268e-4,0.001997371340691948,4.164086550714324e-6,5.189409572711797e-4,5.938789203466449e-6
Ensemble,wk inc hosp,tx,2023-2024,Influenza,0.16628825089640462,0.07975116665874372,0.0832970108112895,0.003240073426371398,0.03138339920948617,-0.3930909090909091,0.2525508669304098,0.7445470403255761,0.6173146861693907,29527941,113.01820138,54211.00490196078,435,19961,5.631555918389454e-4,0.0014713404466356287,3.067426091752637e-6,3.8227184114116003e-4,8.330657326607114e-6
Ensemble,wk inc hosp,us,2022-2023,COVID-19,0.11186157763421054,0.07687501384234366,0.0070803925864886845,0.027906171205378184,0.16124034429485765,0.18071065989847715,0.16788698801491606,0.7470166303858777,0.28447108677384886,331893745,93.940076244,NA,NA,1033831,3.3704033088725595e-5,0.0011907758872119843,NA,NA,1.0820102863447752e-7
Ensemble,wk inc hosp,us,2022-2023,Influenza,0.24710145499122776,0.09994717779324831,0.07890264733947394,0.06825162985850552,0.036942496493688644,-0.08903225806451613,0.28885819955627456,0.8613872956489961,0.4961696097567705,331893745,93.940076244,NA,NA,230567,7.445197709020632e-5,0.0026304157381074117,NA,NA,1.0717121487083051e-6
Ensemble,wk inc hosp,us,2023-2024,COVID-19,0.1839251042040132,0.09419218273096869,0.04904706141733609,0.040685860055708414,0.020579710144927536,-0.05345454545454545,0.3046120216337274,0.6998881935595511,0.2995181450599066,331893745,93.940076244,NA,NA,535994,5.541686367244228e-5,0.001957898178901687,NA,NA,3.431476923324015e-7
Ensemble,wk inc hosp,us,2023-2024,Influenza,0.17163123640311778,0.06788164312833399,0.08074439820412882,0.023005195070654964,-0.04213438735177866,-0.26736363636363636,0.27960438850914027,0.7432297458581621,0.5468883532626478,331893745,93.940076244,NA,NA,230989,5.171270594542774e-5,0.0018270289238143977,NA,NA,7.430277476551602e-7
Ensemble,wk inc hosp,ut,2022-2023,COVID-19,0.24088933441680602,0.1359925652406342,0.02296934297018932,0.0819274262059825,0.12570734937099978,0.13228426395939086,0.371065133677161,0.7322871004625652,0.43282811545309796,3337975,40.520795603,5831.75,49,7218,0.007216630874012118,0.005944832297393773,4.130652624286124e-5,0.0049161088656491025,3.337341845619369e-5
Ensemble,wk inc hosp,ut,2022-2023,Influenza,0.4002704054236899,0.16683589052548883,0.11055770019462376,0.12287681470357735,-5.750350631136045e-4,-0.065,0.5676813731615343,0.8689961353458223,0.7897468682449456,3337975,40.520795603,5831.75,49,587,0.011991414118550614,0.009878147737900177,6.863641367062886e-5,0.008168783784156936,6.818916617098636e-4
Ensemble,wk inc hosp,ut,2023-2024,COVID-19,0.23146454010728004,0.1666397556235231,0.040471436872278534,0.024353347611478414,0.19185770750988143,-0.0596969696969697,0.3148634355266075,0.7195867979080033,0.3683553590378312,3337975,40.520795603,5892.46568627451,49,3959,0.0069342802180148155,0.005712240755957499,3.928144047515407e-5,0.004723766124638368,5.8465405432503166e-5
Ensemble,wk inc hosp,ut,2023-2024,Influenza,0.3157811072058438,0.1383641889983886,0.07352006489213368,0.1038968533153215,0.03691699604743083,0.01836363636363635,0.4740030528830641,0.8124443330663127,0.7597338289064064,3337975,40.520795603,5892.46568627451,49,578,0.009460259804397691,0.00779306285838239,5.359065695391351e-5,0.006444512391955996,5.463340955118405e-4
Ensemble,wk inc hosp,va,2022-2023,COVID-19,0.18605599189271396,0.12038206125610197,0.027867228607494823,0.03780670202911715,0.13365261531670714,0.02736040609137056,0.2709765627047615,0.7609995458682467,0.40045447304991977,8642274,218.89051189,16829.304945054944,86,21676,0.002152859211507457,8.499956909334357e-4,1.1055476889874998e-5,0.0021634417661943483,8.58350211721323e-6
Ensemble,wk inc hosp,va,2022-2023,Influenza,0.25432480597320617,0.1012240482430964,0.09215776329068624,0.060942994439423526,0.03133239831697055,-0.0503225806451613,0.3384813728916692,0.8585419173855735,0.7629742618225431,8642274,218.89051189,16829.304945054944,86,5281,0.002942799614698703,0.0011618813614955275,1.5112020775874999e-5,0.0029572651857349553,4.8158455969173675e-5
Ensemble,wk inc hosp,va,2023-2024,COVID-19,0.2372015810671169,0.13869139417422263,0.06894588371490924,0.029564303177985033,0.08065876152832675,-0.1481818181818182,0.3592218289379896,0.7786216569900255,0.4446714962742385,8642274,218.89051189,16798.823529411766,87,15377,0.002744666288839221,0.0010836540104868448,1.412013053484483e-5,0.002726454954794447,1.542573850992501e-5
Ensemble,wk inc hosp,va,2023-2024,Influenza,0.23468020498354547,0.09265385164602476,0.0948473804394174,0.04717897289810333,-0.025533596837944664,-0.14845454545454545,0.3560204095241224,0.8011446010980147,0.6996185760456255,8642274,218.89051189,16798.823529411766,87,5740,0.0027154913739548814,0.0010721351188647242,1.397003811443474e-5,0.0026974736205005226,4.088505313302186e-5
Ensemble,wk inc hosp,vt,2022-2023,COVID-19,0.2703931102063222,0.18624225950300016,0.022164776690250063,0.06198607401307192,0.221050540719488,0.05253807106598984,0.4076950369557093,0.8327094077182642,0.6006607492183758,645570,70.037811804,1184.2197802197802,14,1568,0.04188439831564698,0.00386067330262993,2.2833017546467575e-4,0.01931379358616587,1.724445855907667e-4
Ensemble,wk inc hosp,vt,2022-2023,Influenza,0.5229254821243637,0.15517580691888636,0.20404380107678327,0.16370587412869414,-0.04650771388499299,0.00830645161290323,0.7981959956457533,0.9142994700058904,0.8092602097534949,645570,70.037811804,1184.2197802197802,14,401,0.0810021348768319,0.007466330952596929,4.4157806756724973e-4,0.03735182015174027,0.0013040535713824532
Ensemble,wk inc hosp,vt,2023-2024,COVID-19,0.28373644047521024,0.20126359053494175,0.021044297650699765,0.06142855228956876,0.2572068511198946,0.06363636363636362,0.41065342247094777,0.8299029678007322,0.5824547004686815,645570,70.037811804,1181.093137254902,14,918,0.04395130512186289,0.004051189395654498,2.4023206259133023e-4,0.02026688860537216,3.0908108984227696e-4
Ensemble,wk inc hosp,vt,2023-2024,Influenza,0.23466487886306375,0.12813356306107124,0.071163336589683407,0.0353679792123091,0.06142292490118577,-0.10863636363636364,0.37929495077337305,0.7529654667293108,0.7590871127160251,645570,70.037811804,1181.093137254902,14,390,0.036350028480732335,0.003350545552733296,1.986844825874377e-4,0.01676177706164741,6.017048175975993e-4
Ensemble,wk inc hosp,wa,2022-2023,COVID-19,0.16844155988408163,0.10808306049159075,0.014018177076739842,0.04634032231575103,0.1482189362171706,0.15253807106598985,0.24893911412003586,0.743782883764494,0.39171771982520864,7738692,116.44970943,10807.494505494506,90,15577,0.002176615374847347,0.0014464747117753426,1.5585625308293827e-5,0.001871572887600907,1.0813478839576403e-5
Ensemble,wk inc hosp,wa,2022-2023,Influenza,0.3958525088334761,0.15012780131653158,0.19504410367151204,0.050680603845432486,0.022215988779803648,-0.14225806451612905,0.5043852058176168,0.9092310018667804,0.7162933434668992,7738692,116.44970943,10807.494505494506,90,5324,0.005115237934698475,0.003399343036329602,3.6627592883089195e-5,0.004398361209260846,7.435246221515329e-5
Ensemble,wk inc hosp,wa,2023-2024,COVID-19,0.2129468913996686,0.1366976596079829,0.03258827864977142,0.04366095314191426,0.1317786561264822,0.030606060606060602,0.32802438133524264,0.7447575158138168,0.3810008980008945,7738692,116.44970943,11343.426470588236,90,7648,0.002751716845684886,0.0018286597059108574,1.8772713161389744e-5,0.002366076571107429,2.7843474293889724e-5
Ensemble,wk inc hosp,wa,2023-2024,Influenza,0.2662441201072926,0.12137042043909063,0.046928990941039896,0.09794470872716204,0.03849802371541502,0.04581818181818182,0.41470910352685103,0.7852081425373127,0.7373837532889096,7738692,116.44970943,11343.426470588236,90,2261,0.0034404279186623864,0.0022863442202690656,2.3471225453580778e-5,0.0029582680011921397,1.1775502879579504e-4
Ensemble,wk inc hosp,wi,2022-2023,COVID-19,0.15200519284961958,0.1037162288184547,0.012700934493314827,0.03558802953785006,0.17028911939969102,0.10710659898477157,0.21569240415528915,0.7512747081890242,0.3599492257890596,5895908,108.84615502,11533.065934065937,130,19269,0.0025781472989337617,0.0013965141241938156,1.3179946574365135e-5,0.001169270714227843,7.888587516198016e-6
Ensemble,wk inc hosp,wi,2022-2023,Influenza,0.4986511372753182,0.19297874943261203,0.17679691996146493,0.1288754678812412,-0.030378681626928472,-0.01580645161290322,0.6862484036358805,0.9209351873154599,0.6933118901458429,5895908,108.84615502,11533.065934065937,130,3703,0.008457580024574978,0.0045812471481761876,4.323665017837288e-5,0.003835777979040909,1.3466139272895442e-4
Ensemble,wk inc hosp,wi,2023-2024,COVID-19,0.26652875856606306,0.1510367000797361,0.0681523386467094,0.04733971983961757,0.08434782608695653,-0.10478787878787879,0.4100839775717571,0.760405736223503,0.4275449764812893,5895908,108.84615502,11316.063725490196,130,10410,0.0045205718706272735,0.002448674080559755,2.3553133406777226e-5,0.0020502212197389467,2.5603146836317297e-5
Ensemble,wk inc hosp,wi,2023-2024,Influenza,0.2737608448169022,0.12041961462523725,0.10999617156059531,0.04334505863106963,-0.02909090909090909,-0.19172727272727272,0.446263553448915,0.7861353969803493,0.6989987340164979,5895908,108.84615502,11316.063725490196,130,3621,0.0046432346776256045,0.002515117275080593,2.4192232516350847e-5,0.0021058526524377094,7.560365777876338e-5
Ensemble,wk inc hosp,wv,2022-2023,COVID-19,0.234617018083615,0.1425701542555889,0.026724025663212445,0.06532283816481367,0.14027367027146326,0.10010152284263958,0.3474501327340404,0.7981140458599761,0.5019478607916934,1782959,74.162762892,4920.7307692307695,50,6599,0.01315885660206516,0.003163542038277046,4.767930396653084e-5,0.0046923403616722995,3.555341992477875e-5
Ensemble,wk inc hosp,wv,2022-2023,Influenza,0.4173373882328378,0.14465186897158053,0.13664930344291606,0.1360362158183412,-0.03739130434782609,-0.032500000000000015,0.5646870308341227,0.9246423751832233,0.6809370997827594,1782959,74.162762892,4920.7307692307695,50,2181,0.023407009820912192,0.005627317159698972,8.481207523940145e-5,0.008346747764656756,1.9135139304577616e-4
Ensemble,wk inc hosp,wv,2023-2024,COVID-19,0.31976752384767654,0.1784894438497471,0.08443630778880007,0.05684177220912935,0.10437417654808959,-0.14333333333333334,0.4714923452526337,0.7888163962643341,0.5278796508737696,1782959,74.162762892,4937.563725490196,50,4696,0.017934653788879977,0.004311699178647646,6.4762206955806e-5,0.006395350476953531,6.809359536790386e-5
Ensemble,wk inc hosp,wv,2023-2024,Influenza,0.3108815928192479,0.11773079016327058,0.13487579666897737,0.05827500598699992,-0.03225296442687747,-0.1471818181818182,0.48423638047678713,0.7845075426832177,0.7221612946529838,1782959,74.162762892,4937.563725490196,50,2249,0.01743627266915548,0.004191882566079303,6.29625479493703e-5,0.006217631856384957,1.3823103282314267e-4
Ensemble,wk inc hosp,wy,2022-2023,COVID-19,0.3038971651397564,0.2003300505675673,0.02799450560028571,0.07557260897190338,0.20162877951887,0.0614213197969543,0.45854890491740413,0.8771687922446876,0.5889610039744801,578803,5.9615893092,1374.3351648351647,26,1304,0.05250442121753972,0.05097586388092492,2.211230367347875e-4,0.011688352505375246,2.3304997326668435e-4
Ensemble,wk inc hosp,wy,2022-2023,Influenza,0.3949478552855123,0.15009422325910565,0.14634230310381244,0.09851132892259419,0.003281907433380084,0.013225806451612901,0.5950719037952458,0.9164507786866751,0.8076925411292954,578803,5.9615893092,1374.3351648351647,26,489,0.06823528131082808,0.06624875260629305,2.873737537908969e-4,0.015190302126365858,8.07664325737244e-4
Ensemble,wk inc hosp,wy,2023-2024,COVID-19,0.3368081408642335,0.21894997400335697,0.054706867463357074,0.06315129939751947,0.21557312252964428,-0.03769696969696971,0.47741904447847094,0.8644779735801821,0.6209722798350438,578803,5.9615893092,1287.3333333333333,24,724,0.0581904621890753,0.05649636756166127,2.6163242428604367e-4,0.014033672536009728,4.6520461445336117e-4
Ensemble,wk inc hosp,wy,2023-2024,Influenza,0.3854293698785774,0.1410317600216255,0.1529980696929619,0.09139954016398998,-0.048853754940711466,-0.0880909090909091,0.5920249127794377,0.816297570581165,0.8123179706211037,578803,5.9615893092,1287.3333333333333,24,704,0.06659076920447499,0.06465211705941869,2.994013748409457e-4,0.01605955707827406,5.474849003957066e-4
MOBS-GLEAM,wk inc hosp,ak,2022-2023,Influenza,0.4011771400885499,0.09840519553760375,0.25779325545090015,0.044978689100045974,-0.08998597475455822,-0.2693548387096774,0.6313800485012709,0.7732681988019654,0.6669276309663402,732673,1.2830925496,1411.8983516483515,14,590,0.05475527828766037,0.3126642269208215,2.8414024254663013e-4,0.02865551000632499,6.799612543873727e-4
MOBS-GLEAM,wk inc hosp,ak,2023-2024,Influenza,0.44338729619302103,0.10305032021076489,0.08048752490182731,0.25984945108042884,-0.1124901185770751,0.11327272727272727,0.5980081946657011,1.0570635879511927,1.1010342339574566,732673,1.2830925496,1312.7941176470588,14,325,0.0605163962904353,0.345561429946145,3.3774320758513983e-4,0.03167052115664436,0.0013642686036708339
MOBS-GLEAM,wk inc hosp,al,2022-2023,Influenza,0.27047455238558316,0.09050285953652284,0.08407052006796346,0.09590117278109687,-0.0244179523141655,-0.06524193548387097,0.37658271789913006,0.7718134441256451,0.6626916597066701,5039877,99.509912915,13304.326923076924,95,3564,0.00536668955185976,0.0027180664163239574,2.0329818558234125e-5,0.002847100551427191,7.589072738091558e-5
MOBS-GLEAM,wk inc hosp,al,2023-2024,Influenza,0.24942690618935465,0.0876310053898833,0.06120231712255805,0.1005935836769133,-0.07059288537549407,0.023090909090909096,0.3942581791350657,0.8544936100675019,0.6967287909489484,5039877,99.509912915,12738.009803921568,95,3043,0.004949067332185977,0.0025065533561707733,1.958130901363926e-5,0.0026255463809405754,8.196743548779318e-5
MOBS-GLEAM,wk inc hosp,ar,2022-2023,Influenza,0.36599887094332156,0.08959017112424561,0.21418639836533374,0.06222230145374224,-0.16572230014025247,-0.4179032258064516,0.5361465604301374,0.9498776674352335,0.7638823282894899,3025891,58.194678618,7641.046703296704,85,3423,0.01209557353332693,0.006289215434039972,4.7899049064235215e-5,0.00430586906992143,1.0692342125133554e-4
MOBS-GLEAM,wk inc hosp,ar,2023-2024,Influenza,0.35554084369310657,0.08509255523068113,0.25136731542939406,0.019080973033031374,-0.17177865612648222,-0.42527272727272725,0.5056149730560495,0.9948627173770457,0.881817090991354,3025891,58.194678618,7726.941176470588,84,3640,0.011749955424471886,0.006109507813024256,4.601314227365529e-5,0.004232629091584602,9.767605595964466e-5
MOBS-GLEAM,wk inc hosp,az,2022-2023,Influenza,0.2725230312075736,0.09097765772360523,0.16358447261724432,0.01796090086672404,-0.1295952023988006,-0.46043103448275863,0.4348495837717662,0.7061796625944806,0.5294820243741992,7276316,64.022113803,14659.978021978022,74,6580,0.0037453435393346524,0.004256701552312749,1.8589593435884493e-5,0.0036827436649672107,4.141687404370419e-5
MOBS-GLEAM,wk inc hosp,az,2023-2024,Influenza,0.3136575886728266,0.08396305491876631,0.21890675819690256,0.010787775557157738,-0.21525691699604743,-0.5768181818181818,0.475808388362091,0.8718415483522998,0.6649756499756507,7276316,64.022113803,14490.240196078432,72,9072,0.004310664746732091,0.0048992070089714694,2.1646127629941798e-5,0.004356355398233703,3.457424919233097e-5
MOBS-GLEAM,wk inc hosp,ca,2022-2023,Influenza,0.2695093732715252,0.08643443456502278,0.06873077377726966,0.11434416492923277,-0.08761619190404799,0.1935344827586207,0.40536889717477054,0.6254580602955677,0.42297883173013284,39237836,251.75436223,62078.34065934066,346,19291,6.868609504140983e-4,0.0010705251376153095,4.341439710034732e-6,7.789288244841768e-4,1.3970731080375573e-5
MOBS-GLEAM,wk inc hosp,ca,2023-2024,Influenza,0.266884864151602,0.08454188645929818,0.09312486685995583,0.089218110832348,-0.05873517786561265,-0.015818181818181815,0.40845459150921937,0.8713923741477398,0.6352296954703317,39237836,251.75436223,62704.220588235294,342,14530,6.801722300679426e-4,0.0010601002572014182,4.256250403049832e-6,7.803650998584854e-4,1.836785025131466e-5
MOBS-GLEAM,wk inc hosp,co,2022-2023,Influenza,0.3029920279721638,0.09246529670573143,0.08363695633513678,0.12688977493129558,-0.05013493253373314,0.0606896551724138,0.43647457464402173,0.7347653112558709,0.5398554388506087,5812069,56.081421447,10500.857142857143,90,2350,0.005213152630709714,0.005402716624408456,2.8854028185524263e-5,0.0033665780885795975,1.2893277786049523e-4
MOBS-GLEAM,wk inc hosp,co,2023-2024,Influenza,0.29343509085056246,0.08462696562043995,0.1957244826158585,0.013083642614264007,-0.1575494071146245,-0.4839090909090909,0.4348678128446148,0.9623413941196102,0.8379979220096851,5812069,56.081421447,10568.35294117647,90,3735,0.005048720014345365,0.005232304803969254,2.7765451483672462e-5,0.003260389898339583,7.856361200818273e-5
MOBS-GLEAM,wk inc hosp,ct,2022-2023,Influenza,0.37844751098410784,0.1008937805562886,0.2226342203541963,0.05491951007362293,-0.14946026986506747,-0.30060344827586205,0.5480566910480315,0.871871722110411,0.6509204351567429,3605597,744.55699104,7518.728021978022,30,2784,0.010496112321596337,5.082854845745131e-4,5.0333980678362946e-5,0.012614917032803595,1.3593660595693528e-4
