model,target,location,season,disease,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
Ensemble,wk inc hosp,wa,2022-2023,Influenza,0.3958525088334761,0.15012780131653158,0.19504410367151204,0.05068060384543248,0.02221598877980364,-0.14225806451612905,0.5043852058176168,0.9092310018667804,0.7162933434668992,7738692,116.44970943,10807.494505494506,90,5324,0.00511523793469847,0.0033993430363296,3.6627592883089195e-5,0.00439836120926084,7.435246221515329e-5,24.129970298742876
Ensemble,wk inc hosp,wa,2023-2024,COVID-19,0.19938736566580903,0.12481036863656032,0.01516963496343739,0.05940736206581133,0.1305247376311844,0.16379310344827586,0.31361752454536385,0.7461148992123227,0.386897276500298,7738692,116.44970943,11343.426470588236,90,7648,0.00257649956434251,0.00171221866195951,1.757734897676552e-5,0.00221541517406454,2.607052375337461e-5,13.91480505333188
Ensemble,wk inc hosp,wa,2023-2024,Influenza,0.2662441201072926,0.12137042043909065,0.04692899094103989,0.09794470872716204,0.03849802371541502,0.04581818181818182,0.41470910352685103,0.7852081425373127,0.7373837532889096,7738692,116.44970943,11343.426470588236,90,2261,0.00344042791866238,0.00228634422026906,2.3471225453580775e-5,0.00295826800119213,1.1775502879579504e-4,14.514525979157533
Ensemble,wk inc hosp,wi,2022-2023,COVID-19,0.2091958929574051,0.12593512115692113,0.0469229926382103,0.03633777916227367,0.10604213357238906,-0.00283505154639175,0.32760687971014313,0.8259013017754664,0.3945718715059921,5895908,108.84615502,11533.065934065937,130,19269,0.00354815395622531,0.00192194104531268,1.8138792767974224e-5,0.00160919917659542,1.0856603506015106e-5,11.876688254029855
Ensemble,wk inc hosp,wi,2022-2023,Influenza,0.4986511372753181,0.19297874943261203,0.17679691996146493,0.12887546788124118,-0.03037868162692847,-0.01580645161290322,0.6862484036358804,0.92093518731546,0.6933118901458429,5895908,108.84615502,11533.065934065937,130,3703,0.00845758002457497,0.00458124714817618,4.323665017837288e-5,0.0038357779790409,1.346613927289544e-4,21.113764093465047
Ensemble,wk inc hosp,wi,2023-2024,COVID-19,0.23448529350141825,0.13627186499819802,0.03479858617079276,0.06341484233242745,0.11365817091454274,0.04879310344827586,0.3445152065106402,0.7141427987870677,0.4291166404248277,5895908,108.84615502,11316.063725490196,130,10410,0.00397708535311979,0.00215428182519017,2.072145396046368e-5,0.00180373302693398,2.252500417881059e-5,13.521041810429256
Ensemble,wk inc hosp,wi,2023-2024,Influenza,0.2737608448169022,0.12041961462523725,0.10999617156059532,0.04334505863106963,-0.02909090909090909,-0.19172727272727272,0.446263553448915,0.7861353969803493,0.6989987340164979,5895908,108.84615502,11316.063725490196,130,3621,0.0046432346776256,0.00251511727508059,2.4192232516350847e-5,0.0021058526524377,7.560365777876338e-5,13.592309437529549
Ensemble,wk inc hosp,wv,2022-2023,COVID-19,0.2989273042428627,0.17321582702452754,0.06484013508897178,0.06087134212936338,0.10402510085163603,-0.03082474226804124,0.458093996116434,0.8216856127216292,0.5288203822172921,1782959,74.162762892,4920.7307692307695,50,6599,0.01676579799327201,0.00403069266281486,6.074855915955595e-5,0.00597854608485725,4.529887926092782e-5,10.094244429171194
Ensemble,wk inc hosp,wv,2022-2023,Influenza,0.4173373882328378,0.14465186897158053,0.13664930344291606,0.1360362158183412,-0.03739130434782609,-0.03250000000000001,0.5646870308341227,0.9246423751832236,0.6809370997827594,1782959,74.162762892,4920.7307692307695,50,2181,0.02340700982091219,0.00562731715969897,8.481207523940145e-5,0.00834674776465675,1.9135139304577616e-4,20.03637585278075
Ensemble,wk inc hosp,wv,2023-2024,COVID-19,0.28445685496293655,0.15728427538963144,0.05280586189754811,0.07436671767575696,0.1234032983508246,-0.0375,0.40064994759497913,0.7472146454738806,0.49381075465378793,1782959,74.162762892,4937.563725490196,50,4696,0.01595420057123784,0.00383557521147342,5.7610771379906794e-5,0.00568913709925873,6.057428768375991e-5,14.286167331879007
Ensemble,wk inc hosp,wv,2023-2024,Influenza,0.3108815928192479,0.11773079016327058,0.13487579666897737,0.05827500598699992,-0.03225296442687747,-0.1471818181818182,0.48423638047678713,0.7845075426832177,0.7221612946529838,1782959,74.162762892,4937.563725490196,50,2249,0.01743627266915548,0.0041918825660793,6.29625479493703e-5,0.00621763185638495,1.3823103282314267e-4,14.471770862312749
Ensemble,wk inc hosp,wy,2022-2023,COVID-19,0.3216240016582734,0.2175972288652329,0.04715847904831322,0.05686829374472729,0.203980277902286,-0.04123711340206187,0.4805848152871727,0.8953883162169919,0.6219947265457356,578803,5.9615893092,1374.3351648351647,26,1304,0.05556709306245361,0.05394937238664514,2.3402151810388144e-4,0.01237015390993359,2.4664417305082315e-4,13.481633861560827
Ensemble,wk inc hosp,wy,2022-2023,Influenza,0.3949478552855123,0.15009422325910565,0.1463423031038125,0.09851132892259418,0.00328190743338008,0.0132258064516129,0.5950719037952458,0.9164507786866752,0.8076925411292953,578803,5.9615893092,1374.3351648351647,26,489,0.06823528131082808,0.06624875260629305,2.873737537908969e-4,0.01519030212636585,8.07664325737244e-4,10.639680218907987
Ensemble,wk inc hosp,wy,2023-2024,COVID-19,0.33112307585331807,0.2091067789142356,0.04068088821783133,0.08133540872125113,0.2249775112443778,0.03086206896551723,0.4678331247615765,0.8398349666234177,0.6027980853063629,578803,5.9615893092,1287.3333333333333,24,724,0.05720825148683024,0.05554275188703871,2.572162681408478e-4,0.01379679482722158,4.573523147145277e-4,9.885326307218257
Ensemble,wk inc hosp,wy,2023-2024,Influenza,0.38542936987857734,0.1410317600216255,0.1529980696929619,0.09139954016398998,-0.04885375494071146,-0.0880909090909091,0.5920249127794377,0.816297570581165,0.8123179706211037,578803,5.9615893092,1287.3333333333333,24,704,0.06659076920447499,0.06465211705941869,2.9940137484094564e-4,0.01605955707827405,5.474849003957064e-4,12.666242747047052
MOBS-GLEAM,wk inc hosp,ak,2022-2023,Influenza,0.4011771400885499,0.09840519553760374,0.2577932554509002,0.04497868910004597,-0.08998597475455822,-0.2693548387096774,0.6313800485012709,0.7732681988019654,0.6669276309663402,732673,1.2830925496,1411.8983516483515,14,590,0.05475527828766037,0.3126642269208215,2.8414024254663013e-4,0.02865551000632499,6.799612543873727e-4,11.211266289672928
MOBS-GLEAM,wk inc hosp,ak,2023-2024,Influenza,0.44338729619302103,0.10305032021076488,0.08048752490182733,0.25984945108042884,-0.1124901185770751,0.11327272727272727,0.5980081946657011,1.0570635879511927,1.1010342339574568,732673,1.2830925496,1312.7941176470588,14,325,0.0605163962904353,0.345561429946145,3.3774320758513983e-4,0.03167052115664436,0.00136426860367083,10.541398766009557
MOBS-GLEAM,wk inc hosp,al,2022-2023,Influenza,0.27047455238558316,0.09050285953652284,0.08407052006796346,0.09590117278109687,-0.0244179523141655,-0.06524193548387097,0.37658271789913006,0.7718134441256451,0.6626916597066701,5039877,99.509912915,13304.326923076924,95,3564,0.00536668955185976,0.00271806641632395,2.0329818558234125e-5,0.00284710055142719,7.589072738091558e-5,19.951969451625406
MOBS-GLEAM,wk inc hosp,al,2023-2024,Influenza,0.24942690618935465,0.0876310053898833,0.06120231712255806,0.10059358367691328,-0.07059288537549407,0.02309090909090909,0.3942581791350657,0.8544936100675019,0.6967287909489484,5039877,99.509912915,12738.009803921568,95,3043,0.00494906733218597,0.00250655335617077,1.958130901363926e-5,0.00262554638094057,8.196743548779318e-5,18.228291453119773
MOBS-GLEAM,wk inc hosp,ar,2022-2023,Influenza,0.3659988709433216,0.08959017112424561,0.21418639836533376,0.06222230145374224,-0.1657223001402525,-0.4179032258064516,0.5361465604301373,0.9498776674352336,0.7638823282894899,3025891,58.194678618,7641.046703296704,85,3423,0.01209557353332693,0.00628921543403997,4.7899049064235215e-5,0.00430586906992143,1.0692342125133554e-4,18.023459258186637
MOBS-GLEAM,wk inc hosp,ar,2023-2024,Influenza,0.35554084369310657,0.08509255523068113,0.25136731542939406,0.01908097303303138,-0.17177865612648222,-0.4252727272727273,0.5056149730560495,0.9948627173770456,0.881817090991354,3025891,58.194678618,7726.941176470588,84,3640,0.01174995542447188,0.00610950781302425,4.601314227365529e-5,0.0042326290915846,9.767605595964466e-5,14.469964549891179
MOBS-GLEAM,wk inc hosp,az,2022-2023,Influenza,0.2725230312075736,0.09097765772360522,0.16358447261724432,0.01796090086672404,-0.1295952023988006,-0.46043103448275863,0.4348495837717662,0.7061796625944806,0.5294820243741992,7276316,64.022113803,14659.978021978022,74,6580,0.00374534353933465,0.00425670155231274,1.8589593435884493e-5,0.00368274366496721,4.141687404370419e-5,27.054612217430762
MOBS-GLEAM,wk inc hosp,az,2023-2024,Influenza,0.3136575886728266,0.08396305491876631,0.21890675819690256,0.01078777555715773,-0.21525691699604743,-0.5768181818181818,0.475808388362091,0.8718415483522998,0.6649756499756507,7276316,64.022113803,14490.240196078432,72,9072,0.00431066474673209,0.00489920700897146,2.16461276299418e-5,0.0043563553982337,3.457424919233097e-5,29.50153350361019
MOBS-GLEAM,wk inc hosp,ca,2022-2023,Influenza,0.26950937327152524,0.08643443456502277,0.06873077377726966,0.1143441649292328,-0.08761619190404799,0.1935344827586207,0.4053688971747705,0.6254580602955677,0.4229788317301328,39237836,251.75436223,62078.34065934066,346,19291,6.868609504140984e-4,0.0010705251376153,4.3414397100347325e-6,7.78928824484177e-4,1.3970731080375576e-5,31.247493784085556
MOBS-GLEAM,wk inc hosp,ca,2023-2024,Influenza,0.266884864151602,0.08454188645929818,0.09312486685995584,0.089218110832348,-0.05873517786561265,-0.01581818181818181,0.40845459150921937,0.8713923741477398,0.6352296954703317,39237836,251.75436223,62704.220588235294,342,14530,6.801722300679426e-4,0.00106010025720141,4.256250403049832e-6,7.803650998584854e-4,1.836785025131466e-5,28.507748488735775
MOBS-GLEAM,wk inc hosp,co,2022-2023,Influenza,0.3029920279721638,0.09246529670573143,0.08363695633513678,0.12688977493129558,-0.05013493253373314,0.0606896551724138,0.4364745746440218,0.7347653112558709,0.5398554388506087,5812069,56.081421447,10500.857142857143,90,2350,0.00521315263070971,0.00540271662440845,2.8854028185524263e-5,0.00336657808857959,1.2893277786049523e-4,12.123628700709277
MOBS-GLEAM,wk inc hosp,co,2023-2024,Influenza,0.29343509085056246,0.08462696562043995,0.19572448261585848,0.013083642614264,-0.1575494071146245,-0.4839090909090909,0.43486781284461473,0.9623413941196102,0.8379979220096851,5812069,56.081421447,10568.35294117647,90,3735,0.0050487200143453596,0.00523230480396925,2.7765451483672465e-5,0.00326038989833958,7.856361200818273e-5,13.358498271168639
MOBS-GLEAM,wk inc hosp,ct,2022-2023,Influenza,0.37844751098410784,0.1008937805562886,0.2226342203541963,0.05491951007362292,-0.14946026986506747,-0.30060344827586205,0.5480566910480315,0.871871722110411,0.6509204351567429,3605597,744.55699104,7518.728021978022,30,2784,0.01049611232159633,5.082854845745131e-4,5.0333980678362946e-5,0.01261491703280359,1.3593660595693528e-4,16.644738082970655
MOBS-GLEAM,wk inc hosp,ct,2023-2024,Influenza,0.3999961077953678,0.0884461032880664,0.2239375048965184,0.08761249961078302,-0.1931225296442688,-0.25327272727272726,0.5864005310790381,1.094958873756663,1.0899119611165673,3605597,744.55699104,7893.019607843137,30,2719,0.01109375528644404,5.372269854543327e-4,5.06771967724367e-5,0.01333320359317892,1.471114776739124e-4,13.98437734276634
MOBS-GLEAM,wk inc hosp,dc,2022-2023,Influenza,0.46241332078433217,0.1024220270438986,0.3108641410728172,0.04912715266761639,-0.21691444600280504,-0.4292741935483871,0.717229044774933,0.995945713067987,0.9928347382057812,670050,10961.845722,3231.145604395605,9,500,0.06901176341830194,4.218389243120677e-5,1.4311126064862927e-4,0.05137925786492579,9.248266415686644e-4,12.992435005910252
MOBS-GLEAM,wk inc hosp,dc,2023-2024,Influenza,0.5300740278608975,0.10143251779968104,0.31888982314663034,0.10975168691458614,-0.2381818181818182,-0.32627272727272727,0.7555294064383534,1.1223888716256838,1.190674713762606,670050,10961.845722,2979.2401960784314,9,544,0.07910962284320536,4.835627514781197e-5,1.7792255507247554e-4,0.05889711420676639,9.744007865090028e-4,10.883019765741675
MOBS-GLEAM,wk inc hosp,de,2022-2023,Influenza,0.3881339466070512,0.11574379048875176,0.1164267321965207,0.15596342392177873,-0.03476761619190405,0.04362068965517241,0.6389180591707505,0.8030944721806488,0.7889136022618592,1003384,514.93862029,2521.901098901099,8,442,0.03868249310404104,7.537479833780272e-4,1.5390530055923996e-4,0.0485167433258814,8.781311009209303e-4,19.017732440473733
MOBS-GLEAM,wk inc hosp,de,2023-2024,Influenza,0.4406850288363902,0.09694080823245772,0.2487179406868919,0.09502627991704064,-0.14649712879409352,-0.14981132075471698,0.6344409953372954,1.105343727100389,1.135011741463671,1003384,514.93862029,2491.426470588235,8,517,0.04391987801643141,8.558010828323731e-4,1.7688060797248526e-4,0.05508562860454878,8.52388837207718e-4,11.674853829978682
MOBS-GLEAM,wk inc hosp,fl,2022-2023,Influenza,0.1657581242976606,0.0812850774937657,0.06252552099130539,0.02194752581258948,0.03398550724637681,-0.187,0.24461043700957827,0.7040009680738544,0.586850486418271,21781128,405.98041819,56061.68681318681,204,16387,7.610171718271918e-4,4.082909344166578e-4,2.9567095412239904e-6,8.125398249885324e-4,1.0115220863956832e-5,21.81568365245543
MOBS-GLEAM,wk inc hosp,fl,2023-2024,Influenza,0.1432087377210308,0.07847474412916913,0.05305681101504586,0.0116771825768158,0.07723320158102767,-0.17118181818181818,0.21025746761400943,0.7795268560356322,0.6966686362969412,21781128,405.98041819,56236.117647058825,204,18401,6.574899964824172e-4,3.52747894490834e-4,2.5465615997856972e-06,7.020036162795627e-4,7.782660601110309e-6,20.55943592082573
MOBS-GLEAM,wk inc hosp,ga,2022-2023,Influenza,0.19591572206877383,0.08410535832826184,0.07039386631852687,0.04141649742198516,-0.00863955119214586,-0.10161290322580646,0.2929027537785097,0.7856435611160117,0.8327068802523871,10799566,187.11258523,21006.00824175824,138,4151,0.00181410736384011,0.00104704727278474,9.326651680508688e-6,0.00141967914542589,4.7197234899728706e-5,12.998038762332786
MOBS-GLEAM,wk inc hosp,ga,2023-2024,Influenza,0.26301448042857134,0.08666425966797182,0.16823528121448528,0.00811493954611423,-0.02,-0.3386363636363636,0.37501822623492864,0.7578051720251229,0.5952220427714665,10799566,187.11258523,21367.46568627451,135,7641,0.00243541713091592,0.00140564826307793,1.2309109760149042e-5,0.001948255410582,3.4421473685194525e-05,20.54266101761283
MOBS-GLEAM,wk inc hosp,hi,2022-2023,Influenza,0.3938300848491671,0.1069422385031928,0.1111589195869386,0.1757289267590358,-0.03701649175412294,0.03827586206896552,0.5894596596713081,0.8227133773644563,0.8160148536983904,1441553,224.45613791,2523.186813186813,24,378,0.02731984775094409,0.00175459708304827,1.5608439406504163e-4,0.01640958686871529,0.001041878531347,12.783990518474585
MOBS-GLEAM,wk inc hosp,hi,2023-2024,Influenza,0.23067393235277,0.10464046131926454,0.06910841359496389,0.05692505743854158,0.00727272727272727,-0.1040909090909091,0.37229460586121743,0.7413940426012452,0.7521411237824102,1441553,224.45613791,2514.848039215686,24,529,0.01600176562032544,0.00102770160130467,9.172479957266564e-5,0.00961141384803208,4.3605658289748585e-4,11.623928244836378
MOBS-GLEAM,wk inc hosp,ia,2022-2023,Influenza,0.4997507051611769,0.1123234217278314,0.32966217842151474,0.05776510501183084,-0.14643758765778403,-0.3435483870967742,0.7053469706336805,0.9934704501544762,0.7778046277564794,3193079,57.169008467,7029.956043956044,115,2191,0.01565105984415596,0.00874163674623902,7.108873825617078e-5,0.00434565830574936,2.2809251718903557e-4,19.381959388138892
MOBS-GLEAM,wk inc hosp,ia,2023-2024,Influenza,0.34444269809609596,0.09326134096095064,0.19030911080650503,0.06087224632864024,-0.17810276679841897,-0.3261818181818182,0.522891138451327,1.0433402536106258,0.9232424416280536,3193079,57.169008467,7092.421568627451,113,2126,0.01078716493065458,0.0060249898910687,4.8564893494162905e-5,0.00304816546987695,1.6201443936787204e-4,13.175129548104758
MOBS-GLEAM,wk inc hosp,id,2022-2023,Influenza,0.5030230023609108,0.127226092290516,0.34763641121469857,0.02816049885569625,-0.1717080745341615,-0.505,0.6852012046631495,0.8960033085415957,0.7637509241096466,1900923,23.001022601,2837.0906593406594,45,1645,0.02646203988067432,0.02186959297796791,1.7730240685287564e-4,0.01117828894135357,3.05789059185964e-4,15.97596193987486
MOBS-GLEAM,wk inc hosp,id,2023-2024,Influenza,0.3935265119941191,0.0993263600386964,0.23705758904329052,0.05714256291213216,-0.15557312252964428,-0.29663636363636364,0.5877877176975655,0.996408183622841,0.9182799945814898,1900923,23.001022601,2857.642156862745,45,1516,0.02070186493582954,0.0171090876619116,1.37710213663054e-4,0.00874503359986931,2.5958213192224213e-4,14.805220275825315
MOBS-GLEAM,wk inc hosp,il,2022-2023,Influenza,0.36664931674950046,0.09251101606657608,0.19315652101889075,0.08098177966403364,-0.17942028985507247,-0.2549166666666667,0.5488594542239923,0.8148587552881855,0.583118666548215,12671469,228.2588546,28582.126373626375,177,7338,0.0028935028507705,0.00160628737663656,1.2827923015826398e-5,0.00207146506638135,4.99658376600573e-5,25.910457857510572
MOBS-GLEAM,wk inc hosp,il,2023-2024,Influenza,0.2922081496830751,0.0878901201734344,0.13754710857855698,0.06677092093108376,-0.13541501976284587,-0.2828181818181818,0.4627441034780494,1.0349547692882677,0.8397169389404799,12671469,228.2588546,28210.33823529412,176,6431,0.00230603215525425,0.00128016128966887,1.0358193767329305e-5,0.00166027357774474,4.543743580828411e-5,17.66142719849225
MOBS-GLEAM,wk inc hosp,in,2022-2023,Influenza,0.2963261370910677,0.09002405974434625,0.1789948813045664,0.02730719604215506,-0.08402524544179524,-0.29096774193548386,0.4256739614999462,0.8017818530241777,0.556537779142794,6805985,189.97357795,14972.997252747253,122,6080,0.00435390523327729,0.00155982816288831,1.9790702695594074e-5,0.00242890276304153,4.87378514952414e-5,24.23816062903743
MOBS-GLEAM,wk inc hosp,in,2023-2024,Influenza,0.2966213824306138,0.08392748204234332,0.20935695868752904,0.00333694170074149,-0.12592885375494073,-0.532,0.4137387165655312,0.9634493920342384,0.8353210995153637,6805985,189.97357795,15040.372549019608,122,6081,0.00435824325840585,0.0015613823018519,1.9721677868275197e-5,0.00243132280680831,4.877838882266302e-5,19.88027207727584
MOBS-GLEAM,wk inc hosp,ks,2022-2023,Influenza,0.30920876172750916,0.10229628210702976,0.1381223990420951,0.06879008057838429,-0.07337331334332833,-0.09560344827586206,0.47149543774204816,0.7256117178907107,0.5426307383444132,2934582,35.893253619,8056.854395604396,126,1921,0.01053672249497574,0.0086146763124263,3.83783479935054e-5,0.00245403779148816,1.6096239548542903e-4,20.997977878036167
MOBS-GLEAM,wk inc hosp,ks,2023-2024,Influenza,0.3098395526954044,0.08927287684920651,0.17896799790229723,0.04159867794390064,-0.14015810276679844,-0.3161818181818182,0.4808442176877375,0.917917320905914,0.8314193483715011,2934582,35.893253619,7919.235294117647,123,1860,0.01055821758244971,0.00863225039402367,3.91249333032889e-5,0.00251902075362117,1.665804046749486e-4,16.881621645183
MOBS-GLEAM,wk inc hosp,ky,2022-2023,Influenza,0.30837580377704016,0.09760040582336012,0.17906709357379252,0.03170830437988753,-0.12507246376811595,-0.3621666666666667,0.4770129239653704,0.7007981345668081,0.4973973497135294,4509394,114.18646796,11989.818681318682,98,4477,0.00683851984938641,0.0027006335276529,2.5719805442722835e-5,0.00314669187527592,6.888000977820866e-5,24.253857648020382
MOBS-GLEAM,wk inc hosp,ky,2023-2024,Influenza,0.2885745705417145,0.08740972799468118,0.1699952267417217,0.03116961580531157,-0.14806324110671937,-0.34136363636363637,0.43525926809009824,0.934220903357527,0.784183942782793,4509394,114.18646796,12114.617647058823,97,3950,0.00639940911221584,0.00252722214547176,2.3820361397189812e-5,0.00297499557259499,7.305685330169987e-5,16.60967818140048
MOBS-GLEAM,wk inc hosp,la,2022-2023,Influenza,0.3178527361007275,0.09458178068448214,0.19540169875502789,0.02786925666121749,-0.13907433380084153,-0.3929032258064516,0.4722700739389984,0.92156669770627,0.760747942458383,4624047,107.01035949,12444.642857142857,134,3118,0.00687390798797519,0.0029702987413142,2.554133049453399e-5,0.00237203534403528,1.0194122389375482e-4,16.072479148849183
MOBS-GLEAM,wk inc hosp,la,2023-2024,Influenza,0.19428269785786229,0.08668664485784479,0.0754189511189259,0.03217710188109159,0.00371541501976284,-0.171,0.3037421341248699,0.6646535185775313,0.5301932983275637,4624047,107.01035949,12244.53431372549,132,3162,0.00420157273180532,0.00181555037085935,1.5866891535440545e-5,0.00147183862013532,6.144297844967182e-5,17.786816444468613
MOBS-GLEAM,wk inc hosp,ma,2022-2023,Influenza,0.34102634714320157,0.092435334913587075,0.2110635577141213,0.03752745451549318,-0.00555900621118012,-0.2365178571428571,0.4553555700745465,0.8240750899206798,0.5366536569710304,6984723,895.36953013,16201.337912087913,71,5021,0.00488246058065869,3.8087776685195824e-4,2.104927068330325e-5,0.00480318798793241,6.792000540593538e-5,29.39294179369639
MOBS-GLEAM,wk inc hosp,ma,2023-2024,Influenza,0.3654052780148182,0.08433030546395484,0.26140431223695493,0.01967066031390845,-0.21048400328137817,-0.5075471698113208,0.5334639108831706,1.1153055559807783,0.973477022151962,6984723,895.36953013,16294.848039215687,71,7142,0.0052314927594812,4.0810555387311927e-4,2.242458948591742e-5,0.00514655321147631,5.116287846749065e-5,22.440800757634662
MOBS-GLEAM,wk inc hosp,md,2022-2023,Influenza,0.278652079975354,0.09954933389779907,0.15983874805875192,0.01926399801880303,-0.08262272089761571,-0.35233870967741937,0.43320761617531034,0.7448281470259002,0.5784495492589802,6165129,634.8490376,10198.217032967032,48,3305,0.00451980939856009,4.38926521852782e-4,2.732360755557327e-5,0.0058052516661532,8.431227835865477e-5,20.508688468235025
MOBS-GLEAM,wk inc hosp,md,2023-2024,Influenza,0.3546532567801165,0.0878044533909557,0.15732932985038894,0.10951947353877188,-0.1607114624505929,-0.04709090909090908,0.530117273698047,0.9153290043568744,0.7802366424760734,6165129,634.8490376,9948.401960784313,47,3111,0.00575256830441206,5.586418751154715e-4,3.564926891556323e-5,0.00754581397404503,1.1399976109936244e-4,22.539049583372726
MOBS-GLEAM,wk inc hosp,me,2022-2023,Influenza,0.5159998587164315,0.1089049600525974,0.3095845843338628,0.09751031432997127,-0.1629951690821256,-0.25287037037037036,0.7574125594038452,0.9385566692716526,0.8102125084611923,1372247,44.488287401,2839.0686813186812,33,1171,0.03760254959321692,0.01159855523467133,1.817496921126831e-4,0.01563635935504338,4.4064889728132495e-4,19.66492816427834
MOBS-GLEAM,wk inc hosp,me,2023-2024,Influenza,0.3606198699911691,0.10032449286862843,0.1804321620593076,0.07986321506323302,-0.12671936758893282,-0.20363636363636364,0.5481087886598587,0.949103913837226,0.9048523850297804,1372247,44.488287401,2883.75,33,878,0.02627951600485693,0.00810595082567874,1.2505240398480073e-4,0.01092787484821724,4.107287813111265e-4,12.022361834456374
MOBS-GLEAM,wk inc hosp,mi,2022-2023,Influenza,0.4537037253758042,0.09345712381589664,0.30164360536450513,0.05860299619540246,-0.2727736131934033,-0.511896551724138,0.6580819694686644,1.048744910208938,0.7466322496859117,10050811,177.55193594,21036.129120879123,140,6946,0.00451410065691021,0.00255532964466872,2.156783326289278e-5,0.00324074089554145,6.531870506418144e-5,27.218081783051506
MOBS-GLEAM,wk inc hosp,mi,2023-2024,Influenza,0.4018073807394504,0.08519487588609413,0.27767334122179943,0.03893916363155679,-0.20063986874487288,-0.41188679245283016,0.5790550166404136,1.113451499146643,0.9266084598432016,10050811,177.55193594,21480.151960784315,140,9724,0.00399776078506948,0.00226304139468934,1.8705984085821103e-5,0.0028700527195675,4.132120328459999e-5,19.350458585032946
MOBS-GLEAM,wk inc hosp,mn,2022-2023,Influenza,0.31322708720665315,0.1048500682652249,0.12822937354281758,0.0801476453986107,-0.07487256371814094,-0.06758620689655172,0.4889394534833358,0.7018767858750515,0.5359147835448795,5707390,71.677007309,9284.412087912087,125,2671,0.00548809678691403,0.00436997998334848,3.3736879001144465e-5,0.00250581669765322,1.1726959461125164e-4,25.134833359295172
MOBS-GLEAM,wk inc hosp,mn,2023-2024,Influenza,0.2858196870016535,0.08813121739048518,0.11388966375221132,0.08379880585895703,-0.10932806324110672,-0.2893636363636364,0.4526620816350367,1.0008997414909095,0.8225924680618104,5707390,71.677007309,9393.073529411764,125,2841,0.00500788779112087,0.00398760631522299,3.042877138209231e-5,0.00228655749601322,1.0060531045464748e-4,13.607679476773027
MOBS-GLEAM,wk inc hosp,mo,2022-2023,Influenza,0.33680880711666067,0.09045323806505008,0.2209297750360417,0.02542579401556892,-0.08884057971014493,-0.3779166666666667,0.48399333843188985,0.7869960987549897,0.560809040088778,6168187,89.723503599,14641.417582417582,111,6084,0.00546041822526879,0.00375385259833315,2.300383861198821e-5,0.00303431357762757,5.5359764483343305e-5,27.159152339873483
MOBS-GLEAM,wk inc hosp,mo,2023-2024,Influenza,0.30328560575842645,0.08268242491916146,0.18685715318455215,0.03374602765471284,-0.1425296442687747,-0.34645454545454546,0.4567875630232983,0.9835584880802042,0.8460403743191801,6168187,89.723503599,14495.421568627453,110,5759,0.00491693273499046,0.00338022473034375,2.0922855145850308e-5,0.00275714187053114,5.266289386324474e-5,17.023602971813744
MOBS-GLEAM,wk inc hosp,ms,2022-2023,Influenza,0.18441311973226313,0.08393210839695621,0.06847413339987396,0.03200687793543295,-0.01389901823281907,-0.1829838709677419,0.28744348864442437,0.6097783363116583,0.5169611934529671,2949965,62.866946395,7953.178571428572,100,3164,0.00625136636306746,0.00293338757975574,2.3187348061661632e-5,0.00184413119732263,5.8284803960892264e-5,13.582417488604614
MOBS-GLEAM,wk inc hosp,ms,2023-2024,Influenza,0.210912468099375,0.09065723712859984,0.08253216304934234,0.03772306792143282,-0.02079051383399209,-0.12154545454545454,0.34071194392137377,0.7294701177126003,0.6020734871599595,2949965,62.866946395,7701.671568627451,97,2603,0.00714966001628409,0.00335490238024587,2.7385284638534987e-5,0.00217435534123067,8.10266877062524e-5,14.604150246456637
MOBS-GLEAM,wk inc hosp,mt,2022-2023,Influenza,0.3839693301240361,0.07242290219930617,0.2347033133012777,0.07684311462345225,-0.05175465838509317,-0.1300892857142857,0.5511452974543439,0.837224764428793,0.7255752098178584,1104271,7.5868654853,2608.3241758241757,59,679,0.03477129528204907,0.05060974533791319,1.4720920569725958e-4,0.00650795474786501,5.654923860442358e-4,14.928354869189187
MOBS-GLEAM,wk inc hosp,mt,2023-2024,Influenza,0.426267450160927,0.10410262312091832,0.26643082371625154,0.05573400332375714,-0.16387351778656128,-0.3881818181818182,0.6377461600952163,0.8986078538919924,0.8230497853839183,1104271,7.5868654853,2619.299019607843,59,1096,0.03860170647974337,0.0561849226122231,1.627410413892901e-4,0.00722487203662588,3.8893015525632023e-4,11.471279737480678
MOBS-GLEAM,wk inc hosp,nc,2022-2023,Influenza,0.24918575503151785,0.08946625991609754,0.03855571821538837,0.12116377690003192,-0.04355072463768116,0.13524999999999998,0.38464734960714375,0.6839971137920428,0.5184019299324067,10551162,216.99971703,20677.42032967033,107,4785,0.00236169016295568,0.00114832294918185,1.2051104589384274e-5,0.00232883883207026,5.207643783312807e-5,20.61671789886922
MOBS-GLEAM,wk inc hosp,nc,2023-2024,Influenza,0.3629898711724941,0.08697766171301251,0.2135585721369425,0.06245363732253908,-0.20023715415019763,-0.33936363636363637,0.5522743082348728,0.926040165796602,0.7333008167793681,10551162,216.99971703,20664.225490196077,107,6519,0.00344028336568516,0.0016727665645864,1.7566100957653154e-5,0.00339242870254667,5.568183328309465e-5,25.69672868299353
