geo_value,time_value,weekly_hosp,weekly_admits_p100K
ak,2023-11-20,20,2.733939812315032
al,2023-11-20,245,4.996752111127767
ar,2023-11-20,173,5.732645327529554
az,2023-11-20,588,8.078346774575794
ca,2023-11-20,1962,4.965552052082719
co,2023-11-20,511,8.873475012572204
ct,2023-11-20,309,8.66690395471669
dc,2023-11-20,38,5.3843505268870375
de,2023-11-20,61,6.264351526653276
fl,2023-11-20,732,3.408180293854981
ga,2023-11-20,378,3.560185932123077
hi,2023-11-20,85,6.003367536048456
ia,2023-11-20,199,6.307308554168371
id,2023-11-20,96,5.371936667105002
il,2023-11-20,915,7.22074593698885
in,2023-11-20,420,6.2386562290977166
ks,2023-11-20,229,7.86046406257616
ky,2023-11-20,411,9.199419921735544
la,2023-11-20,164,3.5277966715668625
ma,2023-11-20,464,6.731952093455745
md,2023-11-20,342,5.656931891863281
me,2023-11-20,67,4.984332828452655
mi,2023-11-20,721,7.219488573832589
mn,2023-11-20,376,6.6671016832303955
mo,2023-11-20,497,8.097854671370483
ms,2023-11-20,98,3.2928458891003105
mt,2023-11-20,97,9.075785616844657
nc,2023-11-20,422,4.023613845960806
nd,2023-11-20,87,11.416393941700282
ne,2023-11-20,159,8.219568984412803
nh,2023-11-20,56,4.11852224480055
nj,2023-11-20,449,5.0550596193056
nm,2023-11-20,186,8.870537368569398
nv,2023-11-20,171,5.551666863626388
ny,2023-11-20,1262,6.487244160593529
oh,2023-11-20,980,8.38387899838311
ok,2023-11-20,244,6.166332783333514
or,2023-11-20,174,4.125435037793964
pa,2023-11-20,962,7.514457323779923
ri,2023-11-20,52,4.908619441342469
sc,2023-11-20,263,5.1080716466286535
sd,2023-11-20,102,11.529866310069755
tn,2023-11-20,331,4.84685263547246
tx,2023-11-20,1062,3.6625891794769054
us,2023-11-20,19005,5.789979167133995
ut,2023-11-20,176,5.48977871824896
va,2023-11-20,482,5.646991120282199
vt,2023-11-20,51,8.17322100229331
wa,2023-11-20,248,3.2567758995431713
wi,2023-11-20,508,8.724873480747055
wv,2023-11-20,251,14.005547536000115
wy,2023-11-20,42,7.256906588061698
ak,2023-11-21,16,2.1871518498520257
al,2023-11-21,250,5.098726644007925
ar,2023-11-21,170,5.633235292948117
az,2023-11-21,575,7.899743869695717
ca,2023-11-21,1946,4.92505825349285
co,2023-11-21,515,8.94293469955907
ct,2023-11-21,303,8.498614557537724
dc,2023-11-21,36,5.100963657050878
de,2023-11-21,61,6.264351526653276
fl,2023-11-21,724,3.370932421790992
ga,2023-11-21,385,3.6261153012364677
hi,2023-11-21,79,5.579600415856801
ia,2023-11-21,194,6.148833464867657
id,2023-11-21,97,5.4278943407206794
il,2023-11-21,951,7.504840859099888
in,2023-11-21,435,6.461465380136921
ks,2023-11-21,235,8.066415086049771
ky,2023-11-21,422,9.445633106988806
la,2023-11-21,168,3.6138404928245906
ma,2023-11-21,483,7.007613924868803
md,2023-11-21,343,5.673472628389197
me,2023-11-21,66,4.9099398011623165
mi,2023-11-21,766,7.6700807871785885
mn,2023-11-21,368,6.525248455927621
mo,2023-11-21,522,8.505191425463567
ms,2023-11-21,97,3.259245420844185
mt,2023-11-21,90,8.420832015629065
nc,2023-11-21,429,4.0903562557279285
nd,2023-11-21,91,11.941285617180753
ne,2023-11-21,162,8.374655191665875
nh,2023-11-21,64,4.706882565486342
nj,2023-11-21,454,5.111352042683167
nm,2023-11-21,202,9.63359434651085
nv,2023-11-21,170,5.519200975535005
ny,2023-11-21,1303,6.698002489107264
oh,2023-11-21,1030,8.811627926872044
ok,2023-11-21,258,6.520138762705109
or,2023-11-21,182,4.315110211945411
pa,2023-11-21,986,7.701928192564452
ri,2023-11-21,47,4.436636802751847
sc,2023-11-21,258,5.0109600183657514
sd,2023-11-21,103,11.64290421507044
tn,2023-11-21,343,5.022569347332489
tx,2023-11-21,1095,3.776398447765736
us,2023-11-21,19332,5.889601539544036
ut,2023-11-21,185,5.7705060390685095
va,2023-11-21,483,5.658706869494403
vt,2023-11-21,51,8.17322100229331
wa,2023-11-21,246,3.230511577772662
wi,2023-11-21,494,8.484424211592609
wv,2023-11-21,255,14.22874351266944
wy,2023-11-21,45,7.775257058637533
ak,2023-11-22,14,1.9137578686205223
al,2023-11-22,241,4.91517248482364
ar,2023-11-22,170,5.633235292948117
az,2023-11-22,574,7.886005184704941
ca,2023-11-22,1971,4.9883298137895205
co,2023-11-22,508,8.821380247332053
ct,2023-11-22,292,8.190083996042954
dc,2023-11-22,39,5.526043961805118
de,2023-11-22,61,6.264351526653276
fl,2023-11-22,715,3.329028565719005
ga,2023-11-22,382,3.5978598573307288
hi,2023-11-22,72,5.085205442299869
ia,2023-11-22,198,6.275613536308228
id,2023-11-22,105,5.875555729646096
il,2023-11-22,973,7.678454422612188
in,2023-11-22,440,6.535735097149988
ks,2023-11-22,233,7.997764744891899
ky,2023-11-22,421,9.4232500901476
la,2023-11-22,163,3.50628571625243
ma,2023-11-22,485,7.036630959754389
md,2023-11-22,339,5.607309682285533
me,2023-11-22,71,5.281904937614008
mi,2023-11-22,807,8.080620359338278
mn,2023-11-22,352,6.241542001322071
mo,2023-11-22,516,8.407430604481226
ms,2023-11-22,94,3.1584440160758085
mt,2023-11-22,92,8.607961615976377
nc,2023-11-22,436,4.1570986654950515
nd,2023-11-22,88,11.5476168605704
ne,2023-11-22,163,8.426350594083564
nh,2023-11-22,61,4.4862474452291705
nj,2023-11-22,463,5.21267840476279
nm,2023-11-22,191,9.108992674176102
nv,2023-11-22,163,5.291939758895329
ny,2023-11-22,1320,6.7853900887349115
oh,2023-11-22,1037,8.871512776860493
ok,2023-11-22,247,6.242148350341713
or,2023-11-22,170,4.030597450718241
pa,2023-11-22,992,7.7487959097605845
ri,2023-11-22,51,4.814222913624345
sc,2023-11-22,262,5.088649320976073
sd,2023-11-22,106,11.982017930072491
tn,2023-11-22,331,4.84685263547246
tx,2023-11-22,1087,3.748808322119959
us,2023-11-22,19361,5.898436551164498
ut,2023-11-22,196,6.11361720895907
va,2023-11-22,480,5.623559621857792
vt,2023-11-22,53,8.493739472971479
wa,2023-11-22,236,3.0991899689201143
wi,2023-11-22,495,8.501599159389356
wv,2023-11-22,259,14.451939489338764
wy,2023-11-22,48,8.293607529213368
ak,2023-11-23,16,2.1871518498520257
al,2023-11-23,239,4.874382671671577
ar,2023-11-23,170,5.633235292948117
az,2023-11-23,553,7.597492799898663
ca,2023-11-23,1969,4.9832680889657865
co,2023-11-23,498,8.647731029864888
ct,2023-11-23,284,7.965698133137669
dc,2023-11-23,40,5.667737396723198
de,2023-11-23,60,6.161657239331091
fl,2023-11-23,704,3.27781274163102
ga,2023-11-23,359,3.381234787386732
hi,2023-11-23,72,5.085205442299869
ia,2023-11-23,194,6.148833464867657
id,2023-11-23,115,6.435132465802867
il,2023-11-23,977,7.71002052506897
in,2023-11-23,446,6.62485875756567
ks,2023-11-23,210,7.208285821576391
ky,2023-11-23,408,9.132270871211928
la,2023-11-23,170,3.656862403453455
ma,2023-11-23,487,7.065647994639973
md,2023-11-23,339,5.607309682285533
me,2023-11-23,72,5.356297964904345
mi,2023-11-23,808,8.090633519634856
mn,2023-11-23,338,5.993298853542217
mo,2023-11-23,514,8.37484366415378
ms,2023-11-23,100,3.3600468256125615
mt,2023-11-23,90,8.420832015629065
nc,2023-11-23,415,3.9568714361936843
nd,2023-11-23,85,11.153948103960046
ne,2023-11-23,162,8.374655191665875
nh,2023-11-23,60,4.412702405143446
nj,2023-11-23,454,5.111352042683167
nm,2023-11-23,186,8.870537368569398
nv,2023-11-23,156,5.064678542255652
ny,2023-11-23,1334,6.857356347251796
oh,2023-11-23,1038,8.880067755430272
ok,2023-11-23,239,6.039973504986516
or,2023-11-23,180,4.267691418407549
pa,2023-11-23,1008,7.873776488950272
ri,2023-11-23,41,3.870257636443101
sc,2023-11-23,254,4.933270715755429
sd,2023-11-23,106,11.982017930072491
tn,2023-11-23,329,4.817566516829121
tx,2023-11-23,1075,3.707423133651293
us,2023-11-23,19198,5.8487776927460375
ut,2023-11-23,197,6.144809133494575
va,2023-11-23,475,5.564980875796774
vt,2023-11-23,49,7.852702531615141
wa,2023-11-23,232,3.046661325379096
wi,2023-11-23,485,8.329849681421893
wv,2023-11-23,265,14.786733454342754
wy,2023-11-23,49,8.466391019405314
ak,2023-11-24,15,2.050454859236274
al,2023-11-24,242,4.9355673913996725
ar,2023-11-24,158,5.235595154622368
az,2023-11-24,547,7.515060689954013
ca,2023-11-24,2031,5.14018155850153
co,2023-11-24,493,8.560906421131303
ct,2023-11-24,296,8.302276927495598
dc,2023-11-24,40,5.667737396723198
de,2023-11-24,61,6.264351526653276
fl,2023-11-24,727,3.384900373814988
ga,2023-11-24,355,3.34356086217908
hi,2023-11-24,72,5.085205442299869
ia,2023-11-24,211,6.687648768490081
id,2023-11-24,116,6.491090139418543
il,2023-11-24,1010,7.97044087033742
in,2023-11-24,486,7.219016493670215
ks,2023-11-24,201,6.899359286365973
ky,2023-11-24,418,9.356101039623983
la,2023-11-24,162,3.484774760937998
ma,2023-11-24,524,7.602463140023298
md,2023-11-24,343,5.673472628389197
me,2023-11-24,70,5.207511910323669
mi,2023-11-24,805,8.060594038745123
mn,2023-11-24,350,6.206078694496378
mo,2023-11-24,518,8.440017544808672
ms,2023-11-24,111,3.7296519764299436
mt,2023-11-24,92,8.607961615976377
nc,2023-11-24,417,3.9759406961271475
nd,2023-11-24,77,10.1041647529991
ne,2023-11-24,167,8.633132203754327
nh,2023-11-24,68,5.001062725829239
nj,2023-11-24,484,5.449106582948574
nm,2023-11-24,182,8.679773124084033
nv,2023-11-24,162,5.259473870803947
ny,2023-11-24,1349,6.934463052805602
oh,2023-11-24,1049,8.974172519697838
ok,2023-11-24,248,6.2674202060111135
or,2023-11-24,183,4.338819608714341
pa,2023-11-24,1012,7.905021633747693
ri,2023-11-24,44,4.153447219597474
sc,2023-11-24,248,4.816736761839947
sd,2023-11-24,105,11.868980025071806
tn,2023-11-24,330,4.832209576150791
tx,2023-11-24,1087,3.748808322119959
us,2023-11-24,19519,5.946572131717361
ut,2023-11-24,202,6.300768756172102
va,2023-11-24,488,5.717285615555422
vt,2023-11-24,49,7.852702531615141
wa,2023-11-24,222,2.9153397165265487
wi,2023-11-24,480,8.243974942438163
wv,2023-11-24,273,15.233125407681403
wy,2023-11-24,46,7.9480405488294785
ak,2023-11-25,16,2.1871518498520257
al,2023-11-25,251,5.119121550583957
ar,2023-11-25,153,5.069911763653305
az,2023-11-25,520,7.1441161952030825
ca,2023-11-25,2089,5.286971578389806
co,2023-11-25,490,8.508811655891154
ct,2023-11-25,263,7.376685243011292
dc,2023-11-25,40,5.667737396723198
de,2023-11-25,61,6.264351526653276
fl,2023-11-25,737,3.431460213894974
ga,2023-11-25,353,3.3247238995752544
hi,2023-11-25,68,4.802694028838765
ia,2023-11-25,220,6.972903929231364
id,2023-11-25,125,6.994709201959639
il,2023-11-25,1027,8.104596805778744
in,2023-11-25,509,7.560657191930328
ks,2023-11-25,201,6.899359286365973
ky,2023-11-25,419,9.37848405646519
la,2023-11-25,156,3.355709029051406
ma,2023-11-25,542,7.863616453993564
md,2023-11-25,334,5.524605999655953
me,2023-11-25,72,5.356297964904345
mi,2023-11-25,832,8.330949366752723
mn,2023-11-25,363,6.436590188863387
mo,2023-11-25,545,8.879941239229202
ms,2023-11-25,113,3.7968529129421946
mt,2023-11-25,92,8.607961615976377
nc,2023-11-25,414,3.9473368062269527
nd,2023-11-25,82,10.760279347349691
ne,2023-11-25,179,9.253477032766613
nh,2023-11-25,74,5.442332966343583
nj,2023-11-25,488,5.494140521650629
nm,2023-11-25,181,8.632082062962693
nv,2023-11-25,162,5.259473870803947
ny,2023-11-25,1369,7.03727199354401
oh,2023-11-25,1066,9.119607155384076
ok,2023-11-25,256,6.46959505136631
or,2023-11-25,201,4.7655887505550965
pa,2023-11-25,1007,7.865965202750917
ri,2023-11-25,47,4.436636802751847
sc,2023-11-25,251,4.875003738797688
sd,2023-11-25,101,11.416828405069072
tn,2023-11-25,348,5.095784643940834
tx,2023-11-25,1098,3.7867447448829026
us,2023-11-25,19827,6.040406048238133
ut,2023-11-25,202,6.300768756172102
va,2023-11-25,509,5.9633163490117
vt,2023-11-25,48,7.692443296276056
wa,2023-11-25,223,2.9284718774118033
wi,2023-11-25,503,8.638998741763324
wv,2023-11-25,281,15.67951736102005
wy,2023-11-25,50,8.63917450959726
ak,2023-11-26,16,2.1871518498520257
al,2023-11-26,245,4.996752111127767
ar,2023-11-26,146,4.837955016296618
az,2023-11-26,507,6.965513290323006
ca,2023-11-26,2152,5.446415910337416
co,2023-11-26,471,8.178878142703539
ct,2023-11-26,270,7.573022873053418
dc,2023-11-26,35,4.9592702221327976
de,2023-11-26,60,6.161657239331091
fl,2023-11-26,739,3.4407721819109716
ga,2023-11-26,360,3.3906532686886455
hi,2023-11-26,73,5.155833295665145
ia,2023-11-26,239,7.575109268574073
id,2023-11-26,124,6.9387515283439605
il,2023-11-26,1101,8.688569701229207
in,2023-11-26,523,7.768612399566919
ks,2023-11-26,200,6.865034115787039
ky,2023-11-26,413,9.244185955417954
la,2023-11-26,162,3.484774760937998
ma,2023-11-26,545,7.9071420063219415
md,2023-11-26,365,6.037368831959349
me,2023-11-26,78,5.802656128646374
mi,2023-11-26,871,8.721462618319258
mn,2023-11-26,370,6.560711762753314
mo,2023-11-26,568,9.254691052994838
ms,2023-11-26,114,3.83045338119832
mt,2023-11-26,102,9.54360961771294
nc,2023-11-26,400,3.813851986692707
nd,2023-11-26,83,10.891502266219808
ne,2023-11-26,180,9.305172435184305
nh,2023-11-26,77,5.662968086600756
nj,2023-11-26,487,5.4828820369751154
nm,2023-11-26,174,8.298244635113306
nv,2023-11-26,171,5.551666863626388
ny,2023-11-26,1381,7.098957357987054
oh,2023-11-26,1093,9.3505915767681
ok,2023-11-26,256,6.46959505136631
or,2023-11-26,212,5.026392115013335
pa,2023-11-26,990,7.733173337361874
ri,2023-11-26,45,4.247843747315599
sc,2023-11-26,234,4.544824202703821
sd,2023-11-26,103,11.64290421507044
tn,2023-11-26,347,5.081141584619164
tx,2023-11-26,1098,3.7867447448829026
us,2023-11-26,20123,6.1305840978814725
ut,2023-11-26,197,6.144809133494575
va,2023-11-26,523,6.127336837982552
vt,2023-11-26,42,6.730887884241549
wa,2023-11-26,233,3.0597934862643505
wi,2023-11-26,539,9.257296862446188
wv,2023-11-26,275,15.344723396016063
wy,2023-11-26,40,6.911339607677807
ak,2023-11-27,17,2.323848840467777
al,2023-11-27,232,4.731618325639355
ar,2023-11-27,161,5.335005189203805
az,2023-11-27,482,6.622046165553627
ca,2023-11-27,2335,5.909563731709047
co,2023-11-27,492,8.543541499384586
ct,2023-11-27,293,8.218132228906116
dc,2023-11-27,37,5.242657091968958
de,2023-11-27,60,6.161657239331091
fl,2023-11-27,750,3.491988005998956
ga,2023-11-27,369,3.475419600405861
hi,2023-11-27,69,4.873321882204041
ia,2023-11-27,256,8.113924572196495
id,2023-11-27,135,7.55428593811641
il,2023-11-27,1140,8.996339200182831
in,2023-11-27,560,8.318208305463623
ks,2023-11-27,212,7.276936162734261
ky,2023-11-27,416,9.311335005941572
la,2023-11-27,161,3.4632638056235656
ma,2023-11-27,575,8.342397529605718
md,2023-11-27,361,5.971205885855686
me,2023-11-27,76,5.653870074065698
mi,2023-11-27,905,9.061910068402902
mn,2023-11-27,383,6.791223257120323
mo,2023-11-27,599,9.759788628070261
ms,2023-11-27,109,3.662451039917692
mt,2023-11-27,100,9.356480017365627
nc,2023-11-27,429,4.0903562557279285
nd,2023-11-27,81,10.629056428479572
ne,2023-11-27,181,9.356867837601994
nh,2023-11-27,86,6.324873447372273
nj,2023-11-27,522,5.876929000618091
nm,2023-11-27,188,8.965919490812079
nv,2023-11-27,179,5.8113939683574465
ny,2023-11-27,1418,7.289153898353108
oh,2023-11-27,1139,9.74412059097792
ok,2023-11-27,255,6.44432319569691
or,2023-11-27,216,5.1212297020890585
pa,2023-11-27,1006,7.858153916551561
ri,2023-11-27,43,4.059050691879349
sc,2023-11-27,251,4.875003738797688
sd,2023-11-27,102,11.529866310069755
tn,2023-11-27,356,5.212929118514187
tx,2023-11-27,1108,3.821232401940124
us,2023-11-27,20863,6.356029221989822
ut,2023-11-27,185,5.7705060390685095
va,2023-11-27,556,6.5139565619852755
vt,2023-11-27,40,6.41036941356338
wa,2023-11-27,231,3.033529164493841
wi,2023-11-27,560,9.617970766177855
wv,2023-11-27,293,16.34910529102802
wy,2023-11-27,53,9.157524980173093
ak,2023-11-28,18,2.4605458310835284
al,2023-11-28,235,4.79280304536745
ar,2023-11-28,163,5.40127854559143
az,2023-11-28,492,6.759433015461379
ca,2023-11-28,2401,6.0766006508922565
co,2023-11-28,486,8.439351968904287
ct,2023-11-28,315,8.835193351895654
dc,2023-11-28,41,5.8094308316412775
de,2023-11-28,69,7.085905825230754
fl,2023-11-28,771,3.5897636701669273
ga,2023-11-28,364,3.428327193896297
hi,2023-11-28,72,5.085205442299869
ia,2023-11-28,268,8.494264786518208
id,2023-11-28,156,8.729397084045628
il,2023-11-28,1170,9.233084968608694
in,2023-11-28,597,8.867804211360326
ks,2023-11-28,207,7.105310309839585
ky,2023-11-28,413,9.244185955417954
la,2023-11-28,174,3.7429062247111835
ma,2023-11-28,590,8.560025291247605
md,2023-11-28,358,5.921583676277938
me,2023-11-28,84,6.249014292388402
mi,2023-11-28,948,9.492475961155746
mn,2023-11-28,387,6.8621498707717095
mo,2023-11-28,607,9.890136389380046
ms,2023-11-28,105,3.52804916689319
mt,2023-11-28,102,9.54360961771294
nc,2023-11-28,432,4.118960145628124
nd,2023-11-28,81,10.629056428479572
ne,2023-11-28,180,9.305172435184305
nh,2023-11-28,86,6.324873447372273
nj,2023-11-28,545,6.135874148154903
nm,2023-11-28,168,8.012098268385262
nv,2023-11-28,191,6.200984625454035
ny,2023-11-28,1447,7.4382268624238
oh,2023-11-28,1160,9.923775140943272
ok,2023-11-28,254,6.4190513400275115
or,2023-11-28,224,5.310904876240505
pa,2023-11-28,1024,7.998757068139959
ri,2023-11-28,50,4.719826385906221
sc,2023-11-28,240,4.661358156619303
sd,2023-11-28,103,11.64290421507044
tn,2023-11-28,344,5.037212406654158
tx,2023-11-28,1101,3.797091042000069
us,2023-11-28,21276,6.481851973688129
ut,2023-11-28,188,5.864081812675026
va,2023-11-28,568,6.6545455525317205
vt,2023-11-28,43,6.8911471195806335
wa,2023-11-28,242,3.177982934231643
wi,2023-11-28,570,9.789720244145318
wv,2023-11-28,296,16.51650227353002
wy,2023-11-28,53,9.157524980173093
ak,2023-11-29,19,2.5972428216992802
al,2023-11-29,252,5.139516457159989
ar,2023-11-29,183,6.064012109467679
az,2023-11-29,509,6.992990660304557
ca,2023-11-29,2469,6.248699294899201
co,2023-11-29,497,8.63036610811817
ct,2023-11-29,314,8.807145119032493
dc,2023-11-29,41,5.8094308316412775
de,2023-11-29,69,7.085905825230754
fl,2023-11-29,777,3.6176995742149183
ga,2023-11-29,367,3.4565826378020352
hi,2023-11-29,75,5.297089002395697
ia,2023-11-29,289,9.1598601615812
id,2023-11-29,155,8.67343941042995
il,2023-11-29,1197,9.446156160191974
in,2023-11-29,631,9.372838287049188
ks,2023-11-29,210,7.208285821576391
ky,2023-11-29,429,9.602314224877247
la,2023-11-29,187,4.0225486437988005
ma,2023-11-29,612,8.879212674989041
md,2023-11-29,374,6.186235460692593
me,2023-11-29,83,6.1746212650980645
mi,2023-11-29,985,9.862962892129124
mn,2023-11-29,421,7.465026086808502
mo,2023-11-29,631,10.281179673309405
ms,2023-11-29,108,3.628850571661567
mt,2023-11-29,106,9.917868818407564
nc,2023-11-29,440,4.195237185361978
nd,2023-11-29,87,11.416393941700282
ne,2023-11-29,180,9.305172435184305
nh,2023-11-29,89,6.545508567629445
nj,2023-11-29,571,6.428594749718256
nm,2023-11-29,167,7.964407207263921
nv,2023-11-29,192,6.233450513545418
ny,2023-11-29,1497,7.695249214269819
oh,2023-11-29,1195,10.223199390885526
ok,2023-11-29,276,6.975032164754303
or,2023-11-29,230,5.453161256854091
pa,2023-11-29,1063,8.30339722991482
ri,2023-11-29,50,4.719826385906221
sc,2023-11-29,243,4.719625133577044
sd,2023-11-29,101,11.416828405069072
tn,2023-11-29,361,5.286144415122531
tx,2023-11-29,1156,3.9867731558147863
us,2023-11-29,22006,6.7042505420652825
ut,2023-11-29,205,6.394344529778619
va,2023-11-29,578,6.7717030446537585
vt,2023-11-29,43,6.8911471195806335
wa,2023-11-29,249,3.269908060428426
wi,2023-11-29,589,10.116044252283494
wv,2023-11-29,316,17.632482156876637
wy,2023-11-29,48,8.293607529213368
ak,2023-11-30,20,2.733939812315032
al,2023-11-30,269,5.4862298689525275
ar,2023-11-30,181,5.997738753080054
az,2023-11-30,514,7.061684085258433
ca,2023-11-30,2547,6.446106563024814
co,2023-11-30,500,8.68246087335832
ct,2023-11-30,324,9.0876274476641
dc,2023-11-30,44,6.234511136395517
de,2023-11-30,79,8.112848698452602
fl,2023-11-30,810,3.7713470464788723
ga,2023-11-30,383,3.607278338632642
hi,2023-11-30,74,5.2264611490304205
ia,2023-11-30,320,10.14240571524562
id,2023-11-30,168,9.400889167433753
il,2023-11-30,1240,9.785491761602378
in,2023-11-30,688,10.219513060998164
ks,2023-11-30,224,7.6888382096814825
ky,2023-11-30,443,9.915676460654126
la,2023-11-30,191,4.108592465056528
ma,2023-11-30,614,8.908229709874627
md,2023-11-30,391,6.467427981633166
me,2023-11-30,87,6.472193374259417
mi,2023-11-30,1046,10.47376567022037
mn,2023-11-30,444,7.872854115303977
mo,2023-11-30,664,10.818864188712276
ms,2023-11-30,108,3.628850571661567
mt,2023-11-30,107,10.01143361858122
nc,2023-11-30,461,4.395464414663345
nd,2023-11-30,92,12.072508536050872
ne,2023-11-30,179,9.253477032766613
nh,2023-11-30,95,6.986778808143789
nj,2023-11-30,621,6.991518983493935
nm,2023-11-30,162,7.725951901657217
nv,2023-11-30,203,6.590575282550624
ny,2023-11-30,1521,7.818619943155909
oh,2023-11-30,1234,10.556843555106894
ok,2023-11-30,299,7.556284845150495
or,2023-11-30,220,5.216067289164782
pa,2023-11-30,1127,8.803319546673569
ri,2023-11-30,52,4.908619441342469
sc,2023-11-30,243,4.719625133577044
sd,2023-11-30,115,12.999359075078646
tn,2023-11-30,382,5.593648660877582
tx,2023-11-30,1222,4.2143916923924465
us,2023-11-30,22878,6.969910201825391
ut,2023-11-30,217,6.768647624204685
va,2023-11-30,596,6.982586530473426
vt,2023-11-30,46,7.371924825597888
wa,2023-11-30,250,3.283040221313681
wi,2023-11-30,599,10.287793730250957
wv,2023-11-30,318,17.744080145211303
wy,2023-11-30,50,8.63917450959726
ak,2023-12-01,23,3.1440307841622865
al,2023-12-01,283,5.771758561016972
ar,2023-12-01,203,6.726745673343928
az,2023-12-01,520,7.1441161952030825
ca,2023-12-01,2590,6.554933646735088
co,2023-12-01,508,8.821380247332053
ct,2023-12-01,322,9.03153098193778
dc,2023-12-01,46,6.517898006231677
de,2023-12-01,76,7.804765836486048
fl,2023-12-01,811,3.7760030304868715
ga,2023-12-01,390,3.673207707746032
hi,2023-12-01,77,5.438344709126249
ia,2023-12-01,318,10.079015679525336
id,2023-12-01,157,8.785354757661306
il,2023-12-01,1273,10.045912106870828
in,2023-12-01,705,10.472030098842595
ks,2023-12-01,224,7.6888382096814825
ky,2023-12-01,437,9.781378359606892
la,2023-12-01,201,4.32370201820085
ma,2023-12-01,601,8.719618983118323
md,2023-12-01,405,6.698998292995991
me,2023-12-01,87,6.472193374259417
mi,2023-12-01,1064,10.65400255555877
mn,2023-12-01,450,7.979244035781059
mo,2023-12-01,670,10.916625009694615
ms,2023-12-01,104,3.4944486986370644
mt,2023-12-01,104,9.730739218060252
nc,2023-12-01,462,4.4049990446300775
nd,2023-12-01,89,11.67883977944052
ne,2023-12-01,183,9.460258642437376
nh,2023-12-01,91,6.692598647800892
nj,2023-12-01,622,7.00277746816945
nm,2023-12-01,157,7.487496596050512
nv,2023-12-01,204,6.623041170642006
ny,2023-12-01,1533,7.880305307598953
oh,2023-12-01,1247,10.668058276514017
ok,2023-12-01,306,7.733187834836293
or,2023-12-01,225,5.334614273009436
pa,2023-12-01,1184,9.248562860036827
ri,2023-12-01,53,5.003015969060594
sc,2023-12-01,253,4.913848390102849
sd,2023-12-01,115,12.999359075078646
tn,2023-12-01,403,5.901152906632632
tx,2023-12-01,1257,4.335098492092722
us,2023-12-01,23197,7.067095329650476
ut,2023-12-01,221,6.893415322346705
va,2023-12-01,611,7.158322768656482
vt,2023-12-01,43,6.8911471195806335
wa,2023-12-01,254,3.3355688648546997
wi,2023-12-01,586,10.064519408893258
wv,2023-12-01,310,17.297688191872652
wy,2023-12-01,47,8.120824039021423
ak,2023-12-02,21,2.8706368029307834
al,2023-12-02,287,5.853338187321099
ar,2023-12-02,216,7.15752248986349
az,2023-12-02,525,7.212809620156959
ca,2023-12-02,2611,6.608081757384292
co,2023-12-02,516,8.960299621305786
ct,2023-12-02,331,9.283965077706227
dc,2023-12-02,49,6.942978310985917
de,2023-12-02,75,7.702071549163862
fl,2023-12-02,832,3.873778694654842
ga,2023-12-02,404,3.805066445972813
hi,2023-12-02,78,5.5089725624915244
ia,2023-12-02,327,10.364270840266618
id,2023-12-02,155,8.67343941042995
il,2023-12-02,1299,10.25109177283991
in,2023-12-02,694,10.308636721413846
ks,2023-12-02,228,7.826138891997224
ky,2023-12-02,452,10.117123612224978
la,2023-12-02,217,4.667877303231763
ma,2023-12-02,609,8.835687122660666
md,2023-12-02,421,6.963650077410646
me,2023-12-02,92,6.844158510711108
mi,2023-12-02,1067,10.684042036448504
mn,2023-12-02,429,7.606879314111276
mo,2023-12-02,677,11.030679300840678
ms,2023-12-02,101,3.3936472938686872
mt,2023-12-02,103,9.637174417886595
nc,2023-12-02,464,4.424068304563541
nd,2023-12-02,86,11.285171022830163
ne,2023-12-02,183,9.460258642437376
nh,2023-12-02,90,6.619053607715169
nj,2023-12-02,635,7.1491377689511255
nm,2023-12-02,147,7.010585984837105
nv,2023-12-02,198,6.4282458420937125
ny,2023-12-02,1549,7.962552460189679
oh,2023-12-02,1253,10.71938814793269
ok,2023-12-02,315,7.96063453586089
or,2023-12-02,214,5.073810908551198
pa,2023-12-02,1204,9.404788584023935
ri,2023-12-02,51,4.814222913624345
sc,2023-12-02,248,4.816736761839947
sd,2023-12-02,120,13.564548600082066
tn,2023-12-02,393,5.754722313415941
tx,2023-12-02,1299,4.4799466517330515
us,2023-12-02,23427,7.137166111467935
ut,2023-12-02,227,7.080566869559739
va,2023-12-02,613,7.181754267080889
vt,2023-12-02,46,7.371924825597888
wa,2023-12-02,258,3.388097508395719
wi,2023-12-02,582,9.995819617706273
wv,2023-12-02,315,17.57668316270931
wy,2023-12-02,41,7.084123097869752
ak,2023-12-03,24,3.2807277747780383
al,2023-12-03,295,6.016497439929352
ar,2023-12-03,221,7.323205880832552
az,2023-12-03,528,7.254025675129284
ca,2023-12-03,2593,6.562526233970688
co,2023-12-03,532,9.238138369253251
ct,2023-12-03,319,8.947386283348298
dc,2023-12-03,48,6.801284876067837
de,2023-12-03,75,7.702071549163862
fl,2023-12-03,856,3.9855223108468083
ga,2023-12-03,410,3.8615773337842905
hi,2023-12-03,81,5.720856122587352
ia,2023-12-03,338,10.712916036728187
id,2023-12-03,163,9.121100799355368
il,2023-12-03,1274,10.053803632485025
in,2023-12-03,709,10.53144587245305
ks,2023-12-03,244,8.375341621260187
ky,2023-12-03,464,10.385719814319446
la,2023-12-03,226,4.8614759010616515
ma,2023-12-03,610,8.850195640103458
md,2023-12-03,396,6.5501316642627465
me,2023-12-03,88,6.546586401549756
